id,age
2999,26
3000,41
3001,45
3002,50
3003,37
3004,34
3005,24
3006,18
3007,31
3008,25
3009,32
3010,40
3011,39
3012,39
3013,53
3014,30
3015,29
3016,33
3017,40
3018,18
3019,33
3020,52
3021,38
3022,50
3023,44
3024,18
3025,44
3026,38
3027,33
3028,19
3029,46
3030,36
3031,29
3032,18
3033,24
3034,43
3035,37
3036,26
3037,19
3038,35
3039,47
3040,44
3041,41
3042,29
3043,22
3044,37
3045,18
3046,23
3047,38
3048,18
3049,40
3050,43
3051,40
3052,45
3053,24
3054,34
3055,31
3056,35
3057,38
3058,31
3059,28
3060,38
3061,55
3062,27
3063,44
3064,55
3065,32
3066,50
3067,34
3068,34
3069,26
3070,44
3071,45
3072,36
3073,29
3074,47
3075,44
3076,24
3077,23
3078,30
3079,47
3080,48
3081,33
3082,37
3083,23
3084,46
3085,18
3086,28
3087,33
3088,26
3089,38
3090,28
3091,33
3092,27
3093,27
3094,33
3095,39
3096,37
3097,26
3098,26
3099,44
3100,40
3101,25
3102,43
3103,26
3104,27
3105,48
3106,18
3107,27
3108,26
3109,30
3110,40
3111,42
3112,39
3113,26
3114,26
3115,18
3116,24
3117,50
3118,31
3119,24
3120,18
3121,18
3122,25
3123,40
3124,35
3125,49
3126,44
3127,18
3128,38
3129,19
3130,18
3131,29
3132,23
3133,36
3134,23
3135,25
3136,33
3137,18
3138,46
3139,22
3140,42
3141,38
3142,30
3143,31
3144,30
3145,23
3146,27
3147,46
3148,41
3149,24
3150,44
3151,24
3152,30
3153,34
3154,31
3155,24
3156,50
3157,36
3158,18
3159,23
3160,36
3161,32
3162,26
3163,35
3164,18
3165,50
3166,39
3167,42
3168,22
3169,21
3170,55
3171,22
3172,41
3173,33
3174,32
3175,23
3176,24
3177,42
3178,24
3179,48
3180,34
3181,18
3182,60
3183,43
3184,48
3185,42
3186,20
3187,36
3188,46
3189,32
3190,42
3191,42
3192,40
3193,28
3194,18
3195,29
3196,22
3197,27
3198,48
3199,37
3200,32
3201,41
3202,25
3203,24
3204,34
3205,25
3206,40
3207,40
3208,35
3209,38
3210,30
3211,35
3212,42
3213,33
3214,18
3215,37
3216,48
3217,30
3218,42
3219,22
3220,37
3221,48
3222,39
3223,44
3224,60
3225,28
3226,21
3227,52
3228,40
3229,39
3230,23
3231,31
3232,31
3233,25
3234,22
3235,30
3236,37
3237,28
3238,23
3239,36
3240,33
3241,29
3242,31
3243,24
3244,22
3245,36
3246,40
3247,38
3248,29
3249,32
3250,25
3251,26
3252,20
3253,34
3254,37
3255,31
3256,22
3257,45
3258,19
3259,44
3260,27
3261,54
3262,43
3263,33
3264,53
3265,38
3266,34
3267,33
3268,46
3269,21
3270,18
3271,25
3272,23
3273,36
3274,18
3275,37
3276,28
3277,24
3278,37
3279,39
3280,37
3281,42
3282,32
3283,40
3284,18
3285,24
3286,27
3287,38
3288,34
3289,49
3290,58
3291,26
3292,51
3293,37
3294,37
3295,35
3296,21
3297,46
3298,36
3299,38
3300,41
3301,51
3302,53
3303,36
3304,42
3305,50
3306,51
3307,37
3308,25
3309,28
3310,40
3311,39
3312,47
3313,39
3314,28
3315,31
3316,35
3317,32
3318,47
3319,48
3320,36
3321,26
3322,27
3323,47
3324,40
3325,45
3326,37
3327,33
3328,36
3329,34
3330,42
3331,41
3332,34
3333,37
3334,32
3335,42
3336,32
3337,20
3338,38
3339,31
3340,31
3341,22
3342,24
3343,35
3344,40
3345,40
3346,54
3347,19
3348,39
3349,23
3350,39
3351,28
3352,31
3353,37
3354,18
3355,43
3356,18
3357,30
3358,45
3359,33
3360,48
3361,34
3362,20
3363,23
3364,44
3365,39
3366,18
3367,33
3368,37
3369,48
3370,27
3371,48
3372,28
3373,37
3374,38
3375,32
3376,22
3377,34
3378,30
3379,59
3380,22
3381,25
3382,37
3383,32
3384,50
3385,25
3386,50
3387,52
3388,36
3389,25
3390,38
3391,23
3392,25
3393,37
3394,37
3395,45
3396,18
3397,45
3398,38
3399,39
3400,41
3401,30
3402,37
3403,39
3404,36
3405,44
3406,27
3407,39
3408,18
3409,33
3410,30
3411,38
3412,46
3413,33
3414,19
3415,42
3416,32
3417,28
3418,19
3419,45
3420,50
3421,43
3422,27
3423,48
3424,44
3425,25
3426,41
3427,55
3428,18
3429,28
3430,40
3431,37
3432,18
3433,19
3434,18
3435,32
3436,37
3437,47
3438,30
3439,30
3440,27
3441,39
3442,44
3443,18
3444,38
3445,28
3446,35
3447,40
3448,28
3449,40
3450,49
3451,42
3452,25
3453,33
3454,42
3455,42
3456,27
3457,24
3458,45
3459,40
3460,35
3461,18
3462,34
3463,44
3464,42
3465,29
3466,39
3467,30
3468,27
3469,39
3470,46
3471,49
3472,35
3473,43
3474,31
3475,29
3476,29
3477,24
3478,40
3479,46
3480,31
3481,29
3482,45
3483,31
3484,24
3485,40
3486,47
3487,43
3488,40
3489,23
3490,42
3491,29
3492,39
3493,18
3494,35
3495,44
3496,20
3497,48
3498,39
3499,37
3500,39
3501,42
3502,40
3503,60
3504,35
3505,18
3506,54
3507,41
3508,27
3509,29
3510,58
3511,23
3512,18
3513,43
3514,40
3515,35
3516,22
3517,27
3518,36
3519,34
3520,44
3521,29
3522,31
3523,29
3524,32
3525,37
3526,43
3527,41
3528,36
3529,33
3530,30
3531,44
3532,35
3533,32
3534,39
3535,51
3536,31
3537,25
3538,34
3539,42
3540,35
3541,42
3542,31
3543,19
3544,45
3545,39
3546,33
3547,53
3548,41
3549,28
3550,34
3551,23
3552,50
3553,36
3554,37
3555,43
3556,30
3557,24
3558,43
3559,51
3560,35
3561,39
3562,31
3563,37
3564,26
3565,32
3566,36
3567,38
3568,43
3569,43
3570,40
3571,37
3572,30
3573,24
3574,47
3575,36
3576,18
3577,32
3578,32
3579,29
3580,23
3581,24
3582,28
3583,35
3584,34
3585,56
3586,24
3587,36
3588,52
3589,18
3590,40
3591,24
3592,34
3593,34
3594,43
3595,56
3596,45
3597,31
3598,46
3599,36
3600,32
3601,47
3602,37
3603,26
3604,18
3605,36
3606,56
3607,42
3608,29
3609,43
3610,31
3611,37
3612,27
3613,40
3614,35
3615,30
3616,59
3617,31
3618,35
3619,46
3620,35
3621,34
3622,32
3623,42
3624,19
3625,32
3626,33
3627,22
3628,58
3629,34
3630,60
3631,23
3632,36
3633,40
3634,36
3635,34
3636,31
3637,20
3638,23
3639,50
3640,40
3641,29
3642,39
3643,23
3644,57
3645,45
3646,21
3647,40
3648,31
3649,26
3650,30
3651,27
3652,32
3653,22
3654,41
3655,30
3656,31
3657,28
3658,18
3659,38
3660,32
3661,38
3662,24
3663,35
3664,21
3665,27
3666,23
3667,25
3668,29
3669,26
3670,33
3671,33
3672,24
3673,18
3674,38
3675,20
3676,26
3677,38
3678,33
3679,53
3680,18
3681,30
3682,32
3683,58
3684,46
3685,42
3686,30
3687,18
3688,38
3689,31
3690,50
3691,44
3692,41
3693,41
3694,43
3695,35
3696,32
3697,35
3698,30
3699,38
3700,32
3701,30
3702,40
3703,37
3704,42
3705,32
3706,32
3707,39
3708,30
3709,44
3710,34
3711,38
3712,44
3713,25
3714,24
3715,41
3716,48
3717,45
3718,50
3719,35
3720,27
3721,29
3722,24
3723,19
3724,24
3725,28
3726,24
3727,27
3728,24
3729,22
3730,45
3731,23
3732,35
3733,40
3734,27
3735,19
3736,32
3737,18
3738,44
3739,38
3740,37
3741,21
3742,41
3743,50
3744,40
3745,44
3746,39
3747,44
3748,31
3749,35
3750,36
3751,38
3752,37
3753,26
3754,32
3755,20
3756,34
3757,23
3758,44
3759,39
3760,37
3761,19
3762,32
3763,27
3764,45
3765,25
3766,57
3767,40
3768,36
3769,29
3770,28
3771,23
3772,32
3773,18
3774,35
3775,35
3776,26
3777,43
3778,42
3779,22
3780,31
3781,29
3782,53
3783,39
3784,45
3785,45
3786,18
3787,37
3788,30
3789,41
3790,33
3791,42
3792,33
3793,32
3794,25
3795,48
3796,19
3797,42
3798,47
3799,30
3800,43
3801,45
3802,29
3803,36
3804,34
3805,28
3806,21
3807,30
3808,41
3809,32
3810,20
3811,30
3812,29
3813,44
3814,32
3815,50
3816,29
3817,31
3818,44
3819,37
3820,35
3821,31
3822,48
3823,33
3824,18
3825,19
3826,35
3827,38
3828,51
3829,38
3830,33
3831,35
3832,37
3833,21
3834,18
3835,40
3836,60
3837,44
3838,26
3839,21
3840,28
3841,36
3842,29
3843,36
3844,24
3845,30
3846,35
3847,46
3848,42
3849,47
3850,41
3851,38
3852,40
3853,48
3854,35
3855,32
3856,39
3857,40
3858,36
3859,41
3860,40
3861,40
3862,31
3863,46
3864,40
3865,43
3866,21
3867,23
3868,35
3869,40
3870,21
3871,30
3872,32
3873,40
3874,59
3875,24
3876,34
3877,50
3878,33
3879,24
3880,48
3881,25
3882,41
3883,46
3884,58
3885,34
3886,18
3887,50
3888,47
3889,29
3890,50
3891,33
3892,28
3893,21
3894,24
3895,23
3896,31
3897,45
3898,20
3899,18
3900,47
3901,32
3902,40
3903,48
3904,29
3905,41
3906,24
3907,40
3908,26
3909,42
3910,43
3911,35
3912,58
3913,26
3914,18
3915,27
3916,40
3917,25
3918,33
3919,37
3920,40
3921,31
3922,28
3923,23
3924,46
3925,47
3926,39
3927,35
3928,28
3929,41
3930,22
3931,31
3932,21
3933,40
3934,18
3935,42
3936,46
3937,50
3938,18
3939,32
3940,55
3941,36
3942,55
3943,60
3944,40
3945,28
3946,39
3947,50
3948,42
3949,32
3950,36
3951,36
3952,28
3953,19
3954,46
3955,26
3956,20
3957,37
3958,33
3959,18
3960,35
3961,54
3962,25
3963,40
3964,42
3965,38
3966,39
3967,21
3968,38
3969,19
3970,49
3971,35
3972,18
3973,39
3974,23
3975,38
3976,31
3977,24
3978,34
3979,33
3980,41
3981,25
3982,36
3983,45
3984,45
3985,44
3986,26
3987,49
3988,38
3989,39
3990,34
3991,34
3992,45
3993,30
3994,56
3995,24
3996,42
3997,29
3998,39
3999,38
4000,54
4001,30
4002,43
4003,55
4004,40
4005,39
4006,34
4007,37
4008,34
4009,28
4010,52
4011,53
4012,33
4013,27
4014,39
4015,40
4016,28
4017,18
4018,25
4019,47
4020,31
4021,37
4022,29
4023,27
4024,41
4025,35
4026,30
4027,36
4028,37
4029,46
4030,22
4031,33
4032,37
4033,30
4034,49
4035,42
4036,53
4037,33
4038,26
4039,47
4040,37
4041,23
4042,18
4043,29
4044,50
4045,35
4046,22
4047,34
4048,22
4049,46
4050,30
4051,32
4052,46
4053,31
4054,29
4055,47
4056,35
4057,34
4058,37
4059,36
4060,41
4061,28
4062,18
4063,31
4064,41
4065,41
4066,40
4067,39
4068,38
4069,28
4070,32
4071,40
4072,32
4073,38
4074,47
4075,28
4076,38
4077,28
4078,30
4079,51
4080,45
4081,21
4082,36
4083,26
4084,18
4085,43
4086,27
4087,21
4088,33
4089,33
4090,34
4091,40
4092,36
4093,31
4094,18
4095,28
4096,31
4097,36
4098,58
4099,29
4100,42
4101,31
4102,40
4103,49
4104,49
4105,44
4106,38
4107,38
4108,37
4109,41
4110,33
4111,37
4112,24
4113,32
4114,23
4115,31
4116,33
4117,50
4118,35
4119,34
4120,36
4121,34
4122,38
4123,39
4124,51
4125,42
4126,23
4127,28
4128,35
4129,34
4130,54
4131,50
4132,33
4133,39
4134,41
4135,52
4136,32
4137,53
4138,32
4139,27
4140,36
4141,32
4142,28
4143,42
4144,43
4145,29
4146,38
4147,31
4148,38
4149,38
4150,57
4151,34
4152,36
4153,40
4154,22
4155,40
4156,50
4157,53
4158,37
4159,26
4160,52
4161,28
4162,22
4163,32
4164,43
4165,31
4166,24
4167,48
4168,18
4169,33
4170,25
4171,46
4172,30
4173,46
4174,33
4175,45
4176,35
4177,18
4178,33
4179,39
4180,34
4181,46
4182,18
4183,23
4184,34
4185,22
4186,25
4187,40
4188,30
4189,52
4190,33
4191,34
4192,41
4193,20
4194,27
4195,36
4196,35
4197,25
4198,31
4199,34
4200,41
4201,42
4202,37
4203,46
4204,42
4205,54
4206,31
4207,40
4208,28
4209,49
4210,45
4211,55
4212,34
4213,33
4214,49
4215,21
4216,26
4217,46
4218,36
4219,41
4220,40
4221,24
4222,38
4223,38
4224,27
4225,29
4226,23
4227,54
4228,56
4229,29
4230,27
4231,50
4232,41
4233,26
4234,48
4235,42
4236,45
4237,24
4238,32
4239,32
4240,31
4241,33
4242,27
4243,33
4244,32
4245,23
4246,51
4247,35
4248,41
4249,43
4250,34
4251,42
4252,24
4253,28
4254,18
4255,44
4256,39
4257,35
4258,23
4259,36
4260,46
4261,38
4262,35
4263,31
4264,45
4265,47
4266,40
4267,38
4268,25
4269,36
4270,48
4271,49
4272,50
4273,18
4274,41
4275,30
4276,50
4277,46
4278,39
4279,35
4280,40
4281,45
4282,52
4283,26
4284,32
4285,28
4286,51
4287,28
4288,31
4289,46
4290,38
4291,30
4292,26
4293,36
4294,40
4295,30
4296,32
4297,42
4298,41
4299,22
4300,37
4301,30
4302,27
4303,26
4304,30
4305,47
4306,18
4307,43
4308,35
4309,35
4310,35
4311,43
4312,47
4313,35
4314,40
4315,45
4316,54
4317,40
4318,38
4319,26
4320,36
4321,18
4322,18
4323,32
4324,49
4325,25
4326,39
4327,20
4328,34
4329,47
4330,19
4331,40
4332,35
4333,49
4334,46
4335,45
4336,33
4337,27
4338,53
4339,34
4340,37
4341,53
4342,36
4343,44
4344,40
4345,35
4346,29
4347,37
4348,25
4349,25
4350,18
4351,32
4352,37
4353,18
4354,29
4355,20
4356,18
4357,37
4358,35
4359,39
4360,40
4361,26
4362,33
4363,45
4364,29
4365,34
4366,41
4367,35
4368,40
4369,18
4370,38
4371,43
4372,33
4373,45
4374,18
4375,37
4376,37
4377,42
4378,45
4379,32
4380,43
4381,18
4382,19
4383,43
4384,25
4385,41
4386,34
4387,48
4388,29
4389,41
4390,34
4391,32
4392,51
4393,34
4394,44
4395,52
4396,40
4397,32
4398,47
4399,42
4400,40
4401,44
4402,26
4403,60
4404,46
4405,56
4406,37
4407,22
4408,25
4409,40
4410,41
4411,39
4412,34
4413,48
4414,46
4415,18
4416,28
4417,44
4418,24
4419,22
4420,45
4421,26
4422,44
4423,45
4424,29
4425,43
4426,47
4427,34
4428,58
4429,53
4430,26
4431,48
4432,26
4433,47
4434,29
4435,33
4436,47
4437,33
4438,43
4439,47
4440,18
4441,36
4442,34
4443,52
4444,47
4445,18
4446,21
4447,45
4448,30
4449,44
4450,39
4451,28
4452,40
4453,26
4454,32
4455,28
4456,50
4457,35
4458,22
4459,29
4460,27
4461,22
4462,45
4463,35
4464,43
4465,52
4466,24
4467,27
4468,47
4469,39
4470,50
4471,41
4472,21
4473,24
4474,25
4475,46
4476,18
4477,50
4478,51
4479,55
4480,30
4481,24
4482,41
4483,24
4484,28
4485,36
4486,43
4487,33
4488,46
4489,29
4490,33
4491,18
4492,28
4493,22
4494,36
4495,39
4496,26
4497,23
4498,60
4499,41
4500,49
4501,27
4502,38
4503,28
4504,44
4505,38
4506,37
4507,29
4508,47
4509,34
4510,37
4511,20
4512,31
4513,33
4514,27
4515,21
4516,48
4517,42
4518,19
4519,28
4520,28
4521,27
4522,26
4523,26
4524,30
4525,33
4526,33
4527,21
4528,30
4529,30
4530,37
4531,47
4532,31
4533,18
4534,45
4535,18
4536,32
4537,37
4538,39
4539,48
4540,34
4541,34
4542,40
4543,44
4544,22
4545,25
4546,25
4547,33
4548,23
4549,27
4550,27
4551,38
4552,48
4553,27
4554,45
4555,25
4556,38
4557,41
4558,29
4559,60
4560,35
4561,27
4562,51
4563,37
4564,34
4565,30
4566,40
4567,35
4568,29
4569,26
4570,40
4571,24
4572,26
4573,31
4574,28
4575,33
4576,33
4577,39
4578,18
4579,33
4580,34
4581,27
4582,39
4583,29
4584,38
4585,27
4586,22
4587,25
4588,37
4589,40
4590,34
4591,25
4592,18
4593,39
4594,29
4595,35
4596,43
4597,54
4598,46
4599,54
4600,18
4601,24
4602,28
4603,51
4604,38
4605,40
4606,51
4607,18
4608,28
4609,54
4610,28
4611,40
4612,41
4613,36
4614,39
4615,32
4616,37
4617,35
4618,46
4619,60
4620,46
4621,46
4622,45
4623,24
4624,45
4625,51
4626,41
4627,41
4628,31
4629,18
4630,31
4631,37
4632,20
4633,50
4634,22
4635,36
4636,43
4637,32
4638,36
4639,19
4640,30
4641,37
4642,38
4643,37
4644,38
4645,43
4646,49
4647,28
4648,40
4649,38
4650,33
4651,35
4652,23
4653,32
4654,31
4655,35
4656,46
4657,53
4658,23
4659,41
4660,33
4661,29
4662,59
4663,44
4664,49
4665,32
4666,39
4667,23
4668,41
4669,54
4670,50
4671,45
4672,34
4673,35
4674,40
4675,42
4676,31
4677,45
4678,44
4679,40
4680,18
4681,25
4682,30
4683,37
4684,34
4685,31
4686,27
4687,44
4688,29
4689,18
4690,31
4691,34
4692,35
4693,18
4694,20
4695,43
4696,41
4697,36
4698,36
4699,31
4700,33
4701,27
4702,41
4703,42
4704,46
4705,27
4706,44
4707,57
4708,27
4709,18
4710,37
4711,32
4712,24
4713,30
4714,25
4715,22
4716,34
4717,38
4718,46
4719,53
4720,44
4721,18
4722,26
4723,37
4724,46
4725,41
4726,37
4727,18
4728,41
4729,36
4730,44
4731,29
4732,38
4733,27
4734,38
4735,41
4736,33
4737,43
4738,37
4739,18
4740,44
4741,45
4742,36
4743,29
4744,36
4745,31
4746,38
4747,32
4748,34
4749,46
4750,18
4751,26
4752,18
4753,50
4754,18
4755,22
4756,37
4757,39
4758,34
4759,46
4760,27
4761,35
4762,56
4763,28
4764,30
4765,28
4766,36
4767,23
4768,36
4769,45
4770,38
4771,33
4772,41
4773,27
4774,39
4775,33
4776,30
4777,54
4778,31
4779,27
4780,58
4781,36
4782,33
4783,39
4784,18
4785,31
4786,23
4787,37
4788,29
4789,27
4790,32
4791,33
4792,25
4793,39
4794,31
4795,41
4796,49
4797,29
4798,36
4799,33
4800,32
4801,38
4802,48
4803,30
4804,39
4805,38
4806,51
4807,41
4808,38
4809,38
4810,34
4811,28
4812,39
4813,37
4814,52
4815,60
4816,25
4817,25
4818,23
4819,33
4820,32
4821,37
4822,21
4823,32
4824,33
4825,22
4826,52
4827,41
4828,25
4829,34
4830,39
4831,47
4832,47
4833,51
4834,50
4835,44
4836,18
4837,38
4838,40
4839,41
4840,30
4841,41
4842,48
4843,29
4844,18
4845,37
4846,39
4847,33
4848,41
4849,44
4850,30
4851,22
4852,32
4853,43
4854,26
4855,45
4856,47
4857,23
4858,40
4859,34
4860,21
4861,35
4862,29
4863,33
4864,48
4865,53
4866,50
4867,34
4868,26
4869,47
4870,40
4871,25
4872,27
4873,43
4874,33
4875,50
4876,41
4877,20
4878,40
4879,43
4880,52
4881,35
4882,34
4883,40
4884,43
4885,27
4886,42
4887,35
4888,18
4889,39
4890,31
4891,34
4892,29
4893,46
4894,53
4895,21
4896,36
4897,35
4898,18
4899,27
4900,36
4901,34
4902,36
4903,33
4904,33
4905,29
4906,26
4907,19
4908,23
4909,41
4910,24
4911,35
4912,34
4913,41
4914,39
4915,33
4916,43
4917,31
4918,45
4919,41
4920,30
4921,51
4922,60
4923,30
4924,34
4925,59
4926,27
4927,40
4928,36
4929,35
4930,33
4931,36
4932,18
4933,41
4934,41
4935,45
4936,38
4937,47
4938,37
4939,44
4940,47
4941,23
4942,33
4943,19
4944,24
4945,29
4946,43
4947,52
4948,48
4949,41
4950,18
4951,51
4952,43
4953,35
4954,54
4955,36
4956,36
4957,43
4958,35
4959,25
4960,32
4961,40
4962,38
4963,26
4964,30
4965,24
4966,38
4967,44
4968,36
4969,18
4970,45
4971,43
4972,18
4973,18
4974,42
4975,32
4976,27
4977,29
4978,23
4979,36
4980,42
4981,59
4982,42
4983,32
4984,35
4985,34
4986,26
4987,40
4988,30
4989,18
4990,46
4991,27
4992,27
4993,27
4994,34
4995,34
4996,18
4997,30
4998,27
4999,41
5000,39
5001,39
5002,31
5003,34
5004,18
5005,35
5006,40
5007,34
5008,41
5009,32
5010,28
5011,44
5012,47
5013,26
5014,40
5015,29
5016,46
5017,45
5018,30
5019,36
5020,29
5021,34
5022,21
5023,51
5024,44
5025,35
5026,37
5027,35
5028,24
5029,41
5030,40
5031,41
5032,50
5033,47
5034,50
5035,29
5036,18
5037,29
5038,43
5039,30
5040,21
5041,26
5042,41
5043,41
5044,31
5045,54
5046,18
5047,47
5048,38
5049,25
5050,30
5051,43
5052,41
5053,31
5054,32
5055,35
5056,33
5057,18
5058,44
5059,24
5060,35
5061,34
5062,29
5063,21
5064,29
5065,18
5066,32
5067,28
5068,29
5069,18
5070,32
5071,32
5072,18
5073,42
5074,40
5075,32
5076,38
5077,20
5078,36
5079,29
5080,25
5081,21
5082,34
5083,42
5084,26
5085,30
5086,31
5087,37
5088,36
5089,40
5090,44
5091,44
5092,18
5093,41
5094,27
5095,33
5096,41
5097,37
5098,28
5099,39
5100,23
5101,35
5102,37
5103,21
5104,30
5105,38
5106,37
5107,33
5108,42
5109,36
5110,40
5111,31
5112,36
5113,23
5114,26
5115,40
5116,33
5117,22
5118,18
5119,40
5120,23
5121,18
5122,37
5123,30
5124,36
5125,33
5126,21
5127,30
5128,21
5129,20
5130,37
5131,27
5132,29
5133,40
5134,27
5135,27
5136,24
5137,57
5138,34
5139,40
5140,23
5141,35
5142,26
5143,21
5144,39
5145,29
5146,36
5147,27
5148,46
5149,25
5150,18
5151,18
5152,35
5153,18
5154,32
5155,18
5156,44
5157,38
5158,34
5159,35
5160,52
5161,45
5162,31
5163,46
5164,21
5165,41
5166,32
5167,42
5168,46
5169,19
5170,21
5171,42
5172,42
5173,20
5174,40
5175,23
5176,44
5177,56
5178,23
5179,42
5180,43
5181,34
5182,44
5183,38
5184,21
5185,41
5186,40
5187,37
5188,35
5189,37
5190,48
5191,34
5192,44
5193,45
5194,32
5195,41
5196,39
5197,29
5198,32
5199,30
5200,47
5201,60
5202,40
5203,36
5204,32
5205,32
5206,55
5207,43
5208,40
5209,28
5210,27
5211,38
5212,24
5213,47
5214,34
5215,23
5216,36
5217,38
5218,59
5219,18
5220,35
5221,37
5222,49
5223,42
5224,18
5225,55
5226,31
5227,42
5228,34
5229,18
5230,24
5231,40
5232,31
5233,30
5234,24
5235,20
5236,44
5237,56
5238,35
5239,37
5240,29
5241,36
5242,38
5243,47
5244,21
5245,30
5246,49
5247,43
5248,37
5249,36
5250,27
5251,39
5252,18
5253,22
5254,37
5255,30
5256,35
5257,31
5258,21
5259,37
5260,28
5261,19
5262,44
5263,35
5264,26
5265,27
5266,36
5267,25
5268,23
5269,29
5270,28
5271,39
5272,29
5273,22
5274,43
5275,48
5276,47
5277,23
5278,18
5279,28
5280,41
5281,27
5282,55
5283,50
5284,41
5285,33
5286,59
5287,20
5288,50
5289,35
5290,52
5291,48
5292,31
5293,33
5294,45
5295,40
5296,41
5297,34
5298,35
5299,39
5300,31
5301,29
5302,41
5303,30
5304,37
5305,28
5306,46
5307,40
5308,20
5309,56
5310,45
5311,23
5312,57
5313,34
5314,30
5315,26
5316,39
5317,33
5318,33
5319,29
5320,49
5321,23
5322,46
5323,31
5324,46
5325,57
5326,41
5327,41
5328,40
5329,35
5330,18
5331,37
5332,31
5333,32
5334,29
5335,25
5336,38
5337,38
5338,31
5339,41
5340,41
5341,56
5342,45
5343,43
5344,27
5345,34
5346,40
5347,50
5348,18
5349,44
5350,19
5351,40
5352,49
5353,42
5354,48
5355,47
5356,28
5357,20
5358,38
5359,35
5360,48
5361,45
5362,34
5363,37
5364,47
5365,36
5366,43
5367,18
5368,40
5369,24
5370,44
5371,44
5372,27
5373,38
5374,36
5375,29
5376,18
5377,32
5378,32
5379,43
5380,25
5381,35
5382,18
5383,41
5384,44
5385,58
5386,36
5387,33
5388,56
5389,47
5390,31
5391,44
5392,21
5393,27
5394,35
5395,27
5396,43
5397,29
5398,42
5399,47
5400,47
5401,48
5402,53
5403,33
5404,42
5405,37
5406,43
5407,29
5408,45
5409,28
5410,43
5411,31
5412,35
5413,28
5414,45
5415,42
5416,30
5417,18
5418,45
5419,27
5420,40
5421,35
5422,39
5423,48
5424,31
5425,34
5426,18
5427,28
5428,30
5429,45
5430,33
5431,38
5432,36
5433,43
5434,44
5435,44
5436,35
5437,45
5438,38
5439,27
5440,28
5441,51
5442,27
5443,37
5444,43
5445,27
5446,22
5447,41
5448,45
5449,34
5450,41
5451,42
5452,30
5453,29
5454,41
5455,34
5456,41
5457,50
5458,49
5459,60
5460,34
5461,51
5462,52
5463,44
5464,49
5465,18
5466,26
5467,32
5468,36
5469,46
5470,35
5471,32
5472,24
5473,29
5474,38
5475,43
5476,27
5477,23
5478,26
5479,28
5480,33
5481,38
5482,33
5483,35
5484,38
5485,44
5486,25
5487,38
5488,18
5489,36
5490,28
5491,37
5492,43
5493,29
5494,40
5495,44
5496,51
5497,38
5498,40
5499,41
5500,43
5501,46
5502,24
5503,39
5504,30
5505,60
5506,18
5507,48
5508,20
5509,31
5510,48
5511,24
5512,45
5513,28
5514,34
5515,18
5516,18
5517,41
5518,40
5519,27
5520,45
5521,19
5522,41
5523,60
5524,33
5525,30
5526,33
5527,42
5528,19
5529,46
5530,21
5531,25
5532,30
5533,35
5534,40
5535,42
5536,32
5537,36
5538,34
5539,34
5540,41
5541,23
5542,20
5543,28
5544,36
5545,37
5546,22
5547,35
5548,35
5549,31
5550,30
5551,18
5552,30
5553,27
5554,27
5555,51
5556,37
5557,18
5558,28
5559,35
5560,35
5561,36
5562,41
5563,51
5564,38
5565,18
5566,36
5567,36
5568,23
5569,44
5570,38
5571,31
5572,49
5573,44
5574,31
5575,43
5576,30
5577,45
5578,29
5579,18
5580,46
5581,32
5582,30
5583,23
5584,44
5585,18
5586,25
5587,45
5588,31
5589,18
5590,44
5591,36
5592,45
5593,39
5594,47
5595,35
5596,53
5597,48
5598,25
5599,34
5600,30
5601,51
5602,32
5603,49
5604,38
5605,45
5606,22
5607,39
5608,28
5609,49
5610,26
5611,39
5612,43
5613,50
5614,53
5615,37
5616,32
5617,22
5618,24
5619,35
5620,22
5621,34
5622,28
5623,33
5624,37
5625,39
5626,39
5627,49
5628,38
5629,25
5630,26
5631,33
5632,53
5633,19
5634,30
5635,21
5636,33
5637,44
5638,44
5639,40
5640,44
5641,44
5642,47
5643,35
5644,42
5645,26
5646,25
5647,34
5648,45
5649,34
5650,34
5651,38
5652,40
5653,26
5654,19
5655,18
5656,33
5657,41
5658,44
5659,44
5660,45
5661,29
5662,47
5663,41
5664,35
5665,35
5666,29
5667,33
5668,24
5669,29
5670,46
5671,34
5672,26
5673,43
5674,44
5675,20
5676,43
5677,28
5678,30
5679,42
5680,18
5681,25
5682,38
5683,41
5684,25
5685,25
5686,54
5687,31
5688,22
5689,34
5690,29
5691,24
5692,21
5693,29
5694,24
5695,42
5696,56
5697,26
5698,37
5699,40
5700,18
5701,18
5702,46
5703,47
5704,27
5705,56
5706,47
5707,59
5708,36
5709,18
5710,31
5711,45
5712,23
5713,45
5714,39
5715,26
5716,35
5717,20
5718,24
5719,39
5720,32
5721,22
5722,30
5723,32
5724,47
5725,39
5726,33
5727,21
5728,35
5729,40
5730,43
5731,30
5732,37
5733,41
5734,19
5735,39
5736,22
5737,40
5738,29
5739,28
5740,33
5741,52
5742,40
5743,32
5744,43
5745,37
5746,46
5747,37
5748,36
5749,35
5750,54
5751,22
5752,46
5753,39
5754,28
5755,30
5756,26
5757,33
5758,60
5759,27
5760,40
5761,30
5762,22
5763,26
5764,42
5765,48
5766,25
5767,37
5768,22
5769,33
5770,40
5771,18
5772,43
5773,30
5774,38
5775,21
5776,23
5777,18
5778,40
5779,25
5780,32
5781,28
5782,31
5783,32
5784,49
5785,41
5786,46
5787,23
5788,42
5789,39
5790,24
5791,30
5792,40
5793,44
5794,29
5795,38
5796,32
5797,31
